trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
370,False,"{'a': 0.3, 'e': 0.15650920157696743}",35,25,15.506453383677966,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.3, 'e': 0.1557266555690826}",30,20,8.533834805985274,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
372,False,"{'a': 0.3, 'e': 0.1549480222912372}",25,9,17.37587087700369,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
373,False,"{'a': 0.3, 'e': 0.15417328217978102}",20,10,18.743612234394,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.3, 'e': 0.1534024157688821}",30,18,23.326413469034396,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.3, 'e': 0.1526354036900377}",20,15,8.891338412501298,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.3, 'e': 0.1518722266715875}",30,18,22.24773497583341,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.3, 'e': 0.15111286553822956}",30,20,17.765614753598378,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.3, 'e': 0.15035730121053842}",25,14,-21.826743811176858,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
379,False,"{'a': 0.3, 'e': 0.14960551470448571}",20,0,20.36436245193831,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",0
380,False,"{'a': 0.3, 'e': 0.14885748713096328}",30,6,-45.86603279746096,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 2}",1
381,False,"{'a': 0.3, 'e': 0.14811319969530845}",30,15,25.45649304744293,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.3, 'e': 0.1473726336968319}",35,23,26.44133307788632,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.3, 'e': 0.14663577052834775}",25,0,1.6830044947772953,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
384,False,"{'a': 0.3, 'e': 0.14590259167570602}",25,12,27.089122575422138,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.3, 'e': 0.1451730787173275}",20,8,-42.84051692925507,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 1}",1
386,False,"{'a': 0.3, 'e': 0.14444721332374086}",30,22,13.966655556958106,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.3, 'e': 0.14372497725712216}",25,19,11.13310487133942,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.3, 'e': 0.14300635237083656}",35,17,-1.0459202140879849,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
389,False,"{'a': 0.3, 'e': 0.14229132060898236}",25,18,-1.4272843618046576,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
390,False,"{'a': 0.3, 'e': 0.14157986400593744}",25,1,-2.1517154664114826,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
391,False,"{'a': 0.3, 'e': 0.14087196468590776}",20,10,14.09550107316187,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.3, 'e': 0.14016760486247823}",25,15,19.294322737574973,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.3, 'e': 0.13946676683816583}",25,11,22.209185683370016,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.3, 'e': 0.138769433003975}",30,13,23.694139808861483,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.3, 'e': 0.13807558583895513}",20,10,19.39692343463781,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.3, 'e': 0.13738520790976036}",20,12,15.33968490725137,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.3, 'e': 0.13669828187021155}",25,17,5.716421196047176,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.3, 'e': 0.13601479046086049}",25,14,7.577442777961836,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
399,False,"{'a': 0.3, 'e': 0.1353347165085562}",20,12,13.958141623509322,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.3, 'e': 0.1346580429260134}",20,7,23.179605697098296,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.3, 'e': 0.13398475271138335}",20,10,17.228146065992288,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.3, 'e': 0.13331482894782642}",20,15,9.226773919854878,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.3, 'e': 0.13264825480308728}",20,3,4.992125704927811,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
404,False,"{'a': 0.3, 'e': 0.13198501352907185}",20,15,8.58162772273802,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.3, 'e': 0.1313250884614265}",20,6,23.096981888177663,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.3, 'e': 0.13066846301911936}",25,17,12.472977467696767,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.3, 'e': 0.13001512070402377}",30,16,11.468471158670605,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
408,False,"{'a': 0.3, 'e': 0.12936504510050365}",25,13,22.957701675462058,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.3, 'e': 0.12871821987500112}",20,2,20.72848268260282,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.3, 'e': 0.12807462877562611}",30,17,24.27537793428276,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.3, 'e': 0.12743425563174798}",35,26,16.155251877357994,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.3, 'e': 0.12679708435358925}",20,13,11.471986062924461,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.3, 'e': 0.1261630989318213}",30,16,2.0478485060993092,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
414,False,"{'a': 0.3, 'e': 0.1255322834371622}",20,0,7.053073389311417,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
415,False,"{'a': 0.3, 'e': 0.12490462201997637}",30,13,30.49545199772401,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.3, 'e': 0.1242800989098765}",25,10,29.957218851131632,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.3, 'e': 0.12365869841532712}",20,1,6.4412999285446535,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 0}",1
418,False,"{'a': 0.3, 'e': 0.12304040492325048}",25,13,20.895933197584267,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.3, 'e': 0.12242520289863423}",20,0,29.804871648082276,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
420,False,"{'a': 0.3, 'e': 0.12181307688414106}",20,8,12.7015190683308,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.3, 'e': 0.12120401149972035}",30,16,24.986489882701946,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.3, 'e': 0.12059799144222175}",25,16,16.926654613240107,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.3, 'e': 0.11999500148501063}",25,17,13.780791352389642,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.3, 'e': 0.11939502647758558}",30,18,20.31038049765256,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.3, 'e': 0.11879805134519765}",20,7,-19.434404163744876,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
426,False,"{'a': 0.3, 'e': 0.11820406108847166}",25,0,32.514471934902396,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
427,False,"{'a': 0.3, 'e': 0.1176130407830293}",20,14,13.093591842562155,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.3, 'e': 0.11702497557911415}",25,17,17.178810066002715,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.3, 'e': 0.11643985070121858}",25,16,15.590952051410277,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.3, 'e': 0.11585765144771248}",25,18,14.889923900169219,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.3, 'e': 0.11527836319047392}",20,9,20.700206740860548,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.3, 'e': 0.11470197137452155}",30,16,1.0541850298265938,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
433,False,"{'a': 0.3, 'e': 0.11412846151764894}",30,4,18.332936322184008,"{0: 23, 1: 2, 2: 1, 3: 0, 4: 0}",1
434,False,"{'a': 0.3, 'e': 0.1135578192100607}",20,15,8.43621241730646,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.3, 'e': 0.11299003011401039}",25,8,31.329287118841215,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.3, 'e': 0.11242507996344034}",20,16,8.244762217641101,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.3, 'e': 0.11186295456362313}",20,12,18.708091346327677,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.3, 'e': 0.11130363979080501}",25,13,6.519286463198284,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
439,False,"{'a': 0.3, 'e': 0.11074712159185099}",35,4,-8.977579714489485,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 1}",1
440,False,"{'a': 0.3, 'e': 0.11019338598389174}",25,18,6.047202416960591,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.3, 'e': 0.10964241905397228}",25,18,11.532949212300085,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.3, 'e': 0.10909420695870241}",30,13,10.223638714142128,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
443,False,"{'a': 0.3, 'e': 0.1085487359239089}",30,12,5.743404272291946,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
444,False,"{'a': 0.3, 'e': 0.10800599224428936}",25,14,9.173827591133271,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
445,False,"{'a': 0.3, 'e': 0.10746596228306791}",25,19,9.12609428865157,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.3, 'e': 0.10692863247165257}",30,21,11.708667899568134,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.3, 'e': 0.1063939893092943}",30,22,16.07508124371219,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.3, 'e': 0.10586201936274783}",30,16,27.298617866066984,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.3, 'e': 0.10533270926593409}",25,14,18.622108922517743,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.3, 'e': 0.10480604571960442}",35,24,24.99179805234258,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.3, 'e': 0.1042820154910064}",25,11,16.900706324265624,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
452,False,"{'a': 0.3, 'e': 0.10376060541355137}",20,12,5.238005268286388,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
453,False,"{'a': 0.3, 'e': 0.1032418023864836}",20,12,12.278906392928794,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.3, 'e': 0.10272559337455119}",20,4,15.713511503409611,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
455,False,"{'a': 0.3, 'e': 0.10221196540767843}",30,18,1.9059694082600775,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
456,False,"{'a': 0.3, 'e': 0.10170090558064004}",20,14,13.002613094190604,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.3, 'e': 0.10119240105273684}",20,5,13.26241034019668,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
458,False,"{'a': 0.3, 'e': 0.10068643904747315}",20,0,32.8536767717825,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.3, 'e': 0.10018300685223579}",35,25,7.122707383918723,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
460,False,"{'a': 0.3, 'e': 0.0996820918179746}",35,21,22.73215372159129,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.3, 'e': 0.09918368135888474}",20,10,19.05685926915636,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.3, 'e': 0.09868776295209031}",20,9,20.7373338091598,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.3, 'e': 0.09819432413732986}",25,17,16.392424061172495,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.3, 'e': 0.09770335251664321}",20,13,11.575972042798298,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.3, 'e': 0.09721483575406}",20,12,16.259866984113316,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.3, 'e': 0.09672876157528969}",20,12,16.226431994393096,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.3, 'e': 0.09624511776741324}",25,16,17.970156983898523,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.3, 'e': 0.09576389217857617}",25,20,10.00573139243476,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.3, 'e': 0.09528507271768329}",20,16,8.736468202714516,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.3, 'e': 0.09480864735409487}",20,14,13.583301874820146,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.3, 'e': 0.0943346041173244}",20,8,20.263594897206474,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.3, 'e': 0.09386293109673778}",30,24,9.786061758828538,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.3, 'e': 0.09339361644125409}",25,6,13.30282637939382,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
474,False,"{'a': 0.3, 'e': 0.09292664835904782}",20,11,13.85445844369531,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.3, 'e': 0.09246201511725258}",30,11,24.031063512508858,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
476,False,"{'a': 0.3, 'e': 0.09199970504166631}",20,0,25.929152242362587,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
477,False,"{'a': 0.3, 'e': 0.09153970651645797}",25,14,20.27531886511371,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.3, 'e': 0.09108200798387568}",25,16,14.714010725733825,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.3, 'e': 0.0906265979439563}",20,10,21.45253768104935,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.3, 'e': 0.09017346495423652}",35,17,33.18708013288759,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.3, 'e': 0.08972259762946533}",20,13,10.624437538818022,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.3, 'e': 0.089273984641318}",30,13,9.696701994537852,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
483,False,"{'a': 0.3, 'e': 0.0888276147181114}",35,21,27.871575047634348,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.3, 'e': 0.08838347664452084}",25,20,8.928674184675637,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.3, 'e': 0.08794155926129824}",25,12,-27.673904859576826,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 1}",1
486,False,"{'a': 0.3, 'e': 0.08750185146499175}",25,10,-24.34485472876351,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
487,False,"{'a': 0.3, 'e': 0.08706434220766679}",25,17,15.29095124828243,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.3, 'e': 0.08662902049662846}",20,12,16.547752013089145,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.3, 'e': 0.08619587539414532}",25,15,17.245279993196075,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.3, 'e': 0.08576489601717459}",30,15,1.9776249750292814,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
491,False,"{'a': 0.3, 'e': 0.08533607153708872}",20,13,4.632353694708428,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.3, 'e': 0.08490939117940327}",20,6,25.863810309747148,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.3, 'e': 0.08448484422350626}",25,11,25.90559583582933,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.3, 'e': 0.08406242000238873}",20,8,22.919897974251093,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.3, 'e': 0.08364210790237678}",20,6,15.068597070190126,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
496,False,"{'a': 0.3, 'e': 0.0832238973628649}",20,14,3.5383075204888055,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.3, 'e': 0.08280777787605056}",20,14,9.179343995588422,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.3, 'e': 0.08239373898667031}",20,10,7.019587171172297,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
499,False,"{'a': 0.3, 'e': 0.08198177029173696}",20,16,8.498033566363919,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.3, 'e': 0.08157186144027828}",25,0,34.82920087201436,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
501,False,"{'a': 0.3, 'e': 0.0811640021330769}",30,19,18.63575554505689,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.3, 'e': 0.08075818212241151}",20,14,10.895979170447568,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.3, 'e': 0.08035439121179945}",25,11,29.34435000996561,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.3, 'e': 0.07995261925574046}",25,15,21.233284509410254,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.3, 'e': 0.07955285615946175}",20,13,13.902691468605461,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.3, 'e': 0.07915509187866444}",20,16,8.644791668922242,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.3, 'e': 0.07875931641927113}",20,3,9.074298938486079,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
508,False,"{'a': 0.3, 'e': 0.07836551983717477}",25,15,21.071375583403444,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.3, 'e': 0.07797369223798889}",25,15,18.59126614682861,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.3, 'e': 0.07758382377679894}",20,13,-50.92436872958277,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 1}",1
511,False,"{'a': 0.3, 'e': 0.07719590465791494}",20,15,9.977961771210074,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.3, 'e': 0.07680992513462537}",20,12,14.224705146689617,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.3, 'e': 0.07642587550895225}",25,10,34.74584007498324,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.3, 'e': 0.07604374613140748}",25,3,38.17545737343216,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.3, 'e': 0.07566352740075044}",25,20,11.520904630199755,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.3, 'e': 0.07528520976374668}",20,16,7.348841448998327,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.3, 'e': 0.07490878371492794}",20,8,21.341620448456883,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.3, 'e': 0.0745342397963533}",20,14,14.19551060192717,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
519,False,"{'a': 0.3, 'e': 0.07416156859737154}",20,0,29.697933023734503,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
520,False,"{'a': 0.3, 'e': 0.07379076075438468}",20,0,33.11404067588852,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.3, 'e': 0.07342180695061275}",25,14,22.75504474695632,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.3, 'e': 0.07305469791585968}",25,13,24.851846558341983,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.3, 'e': 0.07268942442628039}",30,12,31.70939617662474,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.3, 'e': 0.07232597730414898}",20,16,6.713061743943539,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.3, 'e': 0.07196434741762824}",30,23,13.903601501258834,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.3, 'e': 0.0716045256805401}",30,23,14.735868023650761,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.3, 'e': 0.0712465030521374}",20,6,3.356737317052845,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
528,False,"{'a': 0.3, 'e': 0.0708902705368767}",30,22,11.795698576188048,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.3, 'e': 0.07053581918419231}",20,16,7.530401792012401,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.3, 'e': 0.07018314008827135}",30,19,17.868709296267006,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.3, 'e': 0.06983222438783}",20,7,-17.089375539173446,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
532,False,"{'a': 0.3, 'e': 0.06948306326589085}",20,5,6.390432111611122,"{0: 14, 1: 0, 2: 0, 3: 1, 4: 0}",1
533,False,"{'a': 0.3, 'e': 0.0691356479495614}",20,10,18.02572154997197,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.3, 'e': 0.06878996970981359}",20,13,14.611977318227213,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.3, 'e': 0.06844601986126451}",30,9,15.842050825137783,"{0: 20, 1: 0, 2: 0, 3: 1, 4: 0}",1
536,False,"{'a': 0.3, 'e': 0.06810378976195819}",25,16,17.03093303052624,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.3, 'e': 0.0677632708131484}",25,9,16.916797783704222,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
538,False,"{'a': 0.3, 'e': 0.06742445445908266}",30,13,34.11121524390375,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.3, 'e': 0.06708733218678724}",25,14,-25.606894386319098,"{0: 7, 1: 2, 2: 1, 3: 1, 4: 0}",1
540,False,"{'a': 0.3, 'e': 0.0667518955258533}",25,17,15.583529402772422,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.3, 'e': 0.06641813604822402}",30,16,27.39133857503867,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,False,"{'a': 0.3, 'e': 0.0660860453679829}",20,14,10.49019552327784,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.3, 'e': 0.06575561514114299}",20,14,10.339157056888565,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.3, 'e': 0.06542683706543727}",25,20,10.994301587485845,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.3, 'e': 0.06509970288011008}",20,8,26.296838532715466,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.3, 'e': 0.06477420436570952}",25,14,22.202005215619682,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
547,False,"{'a': 0.3, 'e': 0.06445033334388098}",35,20,29.064280270255846,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
548,False,"{'a': 0.3, 'e': 0.06412808167716157}",20,6,26.585659673016202,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
549,False,"{'a': 0.3, 'e': 0.06380744126877576}",30,16,26.69487274768785,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
550,False,"{'a': 0.3, 'e': 0.06348840406243188}",25,16,17.335039554809256,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.3, 'e': 0.06317096204211972}",25,8,28.84947393054245,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.3, 'e': 0.06285510723190912}",30,0,46.07614550679159,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",1
553,False,"{'a': 0.3, 'e': 0.06254083169574957}",30,10,36.30590151195483,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.3, 'e': 0.062228127537270826}",20,10,17.127454821002242,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
